@RELATION GitHub Community Health

@ATTRIBUTE seconds_since_created numeric
@ATTRIBUTE seconds_since_updated numeric
@ATTRIBUTE seconds_since_pushed numeric
@ATTRIBUTE size numeric
@ATTRIBUTE stargazers_count numeric
@ATTRIBUTE watchers_count numeric
@ATTRIBUTE primary_language {"Rust","JavaScript","PowerShell","TypeScript","PHP","Go","Jsonnet","Haskell","Java","Python",null,"HTML","C++","C","Shell","Swift","Ruby","Racket","Bicep","C#","Mustache","R","Kotlin","Zeek","Jupyter Notebook","Makefile","Dart","Common Lisp","Pascal","Erlang","Perl","QML","Emacs Lisp","Vue","CSS","Vala","Nim","MLIR","Dockerfile","ColdFusion","Nix","Batchfile","SCSS","Julia","mcfunction","Clojure","Roff","TeX","Scala","Vim script","ABAP","Rich Text Format","Ada","MQL5","CMake","Elixir","Smalltalk","Lean","NewLisp","SMT","wdl","Brainfuck","Tcl","Lua","MATLAB","Assembly","PostScript","HLSL","HolyC","Verilog","Starlark","Groovy","DM","Objective-C","Mathematica","Fortran","Logos","ZenScript","HCL","Puppet","reStructuredText","Jinja","ActionScript","Smarty","Liquid","OCaml","BitBake","XSLT","Reason","Scheme","Elm","Open Policy Agent","Less","GLSL","V","D","WebAssembly","Sass","Haxe","SourcePawn","AutoHotkey","Objective-C++","Xojo","SystemVerilog","ReScript","GDScript","Crystal","Squirrel","Svelte","Solidity","Prolog","YARA","Coq","Bluespec","MAXScript","Blade","Haml","Hack","PLpgSQL","Ren'Py","F#","YAML","Fluent","Rascal","Pony","OpenSCAD","CoffeeScript","Dafny","AutoIt","Game Maker Language","Markdown","Zig","Boogie","CodeQL","Q#","Chapel","EJS","Visual Basic .NET","Cuda","FreeBasic","Kaitai Struct","Nunjucks","Isabelle","Apex","Raku","Dhall","Agda","PureBasic","Stylus","YASnippet","AngelScript","Standard ML","RMarkdown","JSON","Modula-2","Handlebars","LLVM","Tea","Pike","Smali","Twig","G-code","TSQL","Gherkin","F*","Mercury","Futhark","RAML","BASIC","Stata","Meson","VBA","SQF","SaltStack","Component Pascal","Idris","AppleScript","Papyrus","M4","ATS"}
@ATTRIBUTE has_issues {"y","n"}
@ATTRIBUTE has_projects {"y","n"}
@ATTRIBUTE has_downloads {"y","n"}
@ATTRIBUTE has_wiki {"y","n"}
@ATTRIBUTE has_pages {"y","n"}
@ATTRIBUTE forks_count numeric
@ATTRIBUTE open_issues_count numeric
@ATTRIBUTE license {"Non-standard","MIT","Unlicense","None","Apache-2.0","GPL-2.0","GPL-3.0","AGPL-3.0","BSD-2-Clause","CC0-1.0","LGPL-2.1","BSD-3-Clause","MPL-2.0","CC-BY-4.0","CC-BY-SA-4.0","ISC","WTFPL","Zlib","LGPL-3.0","BSL-1.0","UPL-1.0","EPL-2.0","BSD-3-Clause-Clear","LPPL-1.3c","EPL-1.0","MIT-0","Artistic-2.0","EUPL-1.2","0BSD","OSL-3.0","ECL-2.0","OFL-1.1","AFL-3.0"}
@ATTRIBUTE topics_count numeric
@ATTRIBUTE workflows_count numeric
@ATTRIBUTE readme_size numeric
@ATTRIBUTE has_code_of_conduct {"y","n"}
@ATTRIBUTE has_contributing {"y","n"}
@ATTRIBUTE has_support_file {"y","n"}
@ATTRIBUTE has_funding_file {"y","n"}
@ATTRIBUTE has_security_file {"y","n"}
@ATTRIBUTE has_codeowners {"y","n"}
@ATTRIBUTE has_changelog {"y","n"}
@ATTRIBUTE has_codespaces {"y","n"}
@ATTRIBUTE has_discussions {"y","n"}
@ATTRIBUTE uses_dependabot {"y","n"}
@ATTRIBUTE has_issue_template {"y","n"}
@ATTRIBUTE has_pull_request_template {"y","n"}
@ATTRIBUTE languages_count numeric
@ATTRIBUTE primary_language_ratio numeric
@ATTRIBUTE has_deployments {"y","n"}
@ATTRIBUTE environments_count numeric
@ATTRIBUTE has_releases {"y","n"}
@ATTRIBUTE labels_count numeric
@ATTRIBUTE milestones_count numeric
@ATTRIBUTE default_branch {"master","main","other"}
@ATTRIBUTE contributor_count numeric

@DATA
188562178,205710,205718,1199427,1460,1460,"Shell","n","y","y","n","n",1420,462,"None",6,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",31,0.9789796250931802,"n",0,"n",23,4,"master",1
83537323,205686,205719,10432,34163,34163,"Python","y","y","y","y","n",2413,1008,"MIT",20,8,6542,"n","y","n","y","y","n","n","n","y","n","n","n",5,0.9984156252797639,"y",3,"y",32,0,"master",1
36985088,205719,205720,4439,199,199,"TypeScript","y","y","y","y","n",10,4,"MIT",7,2,3742,"y","y","n","n","n","n","y","n","n","n","n","n",3,0.9613619898575223,"n",0,"y",12,0,"master",1
129026382,205717,205720,26655,5085,5085,"Python","y","n","y","n","n",133,209,"Apache-2.0",8,6,1440,"y","n","n","n","n","n","n","n","y","n","n","n",5,0.970435058721889,"n",0,"y",24,3,"master",1
230118507,205720,205676,731210,171,171,"Python","y","n","y","n","y",101,35,"CC0-1.0",4,5,1286,"y","y","n","n","n","n","y","n","n","n","y","y",8,0.5067959929727295,"y",1,"y",26,0,"main",1
72899452,205719,205723,25431,36,36,"JavaScript","y","y","y","n","y",4,39,"MIT",3,2,682,"y","y","n","n","n","y","y","n","y","n","n","n",4,0.720936872645759,"y",1,"y",13,11,"other",1
21597441,205720,205724,12247,44,44,"TypeScript","y","n","y","n","n",5,0,"MIT",0,2,6605,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,"master",1
47880639,205726,205724,260,24,24,"Shell","y","y","y","y","n",5,0,"Apache-2.0",0,0,1506,"y","y","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",9,0,"master",1
98713835,205723,205725,675,51,51,?,"y","y","y","y","n",3,0,"None",0,0,3708,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,"master",1
76076011,205726,205719,13003,3070,3070,"Go","y","y","y","n","n",247,7,"MIT",16,3,3342,"y","y","n","y","n","y","n","n","y","y","n","n",5,0.990758203807901,"n",0,"y",18,0,"master",1
64141044,205728,205731,470,83,83,"Python","y","y","y","y","n",40,5,"Non-standard",0,0,2418,"n","y","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",11,1,"master",1
29865418,205728,205731,8953,69,69,"Zeek","y","y","y","y","n",9,0,"MIT",0,0,916,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,"master",1
9535846,205728,205581,148010,308,308,"Jupyter Notebook","y","y","y","y","y",62,0,"Non-standard",0,2,2406,"n","y","n","n","n","n","n","n","n","n","n","n",2,0.990987036837254,"y",1,"n",9,0,"main",1
109619909,205726,205694,55097,6562,6562,"Go","y","n","y","y","y",1508,1019,"Apache-2.0",14,5,2437,"n","y","y","n","y","n","y","n","y","n","n","y",9,0.724341581015354,"y",1,"y",70,23,"master",1
22750515,205730,205733,434632,13,13,"Makefile","y","n","y","n","n",2,0,"None",0,0,2903,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.5005416726852521,"n",0,"n",9,0,"main",1
301320451,205738,205734,3437,214,214,"TypeScript","y","n","y","n","y",50,3,"BSD-2-Clause",3,3,1063,"n","n","n","y","n","n","n","n","n","y","n","n",1,1,"y",1,"y",5,0,"master",1
349172663,205731,205567,227161,2598,2598,"Java","n","y","y","y","n",2043,88,"LGPL-2.1",0,2,1938,"n","n","n","n","n","n","n","n","n","n","n","y",10,0.9921509755367993,"n",0,"y",19,0,"main",1
13108534,205731,205735,5395,1530,1530,"Dart","y","y","y","y","n",112,32,"BSD-3-Clause",3,2,1555,"n","y","n","n","n","n","y","n","y","n","n","y",6,0.9730039354795952,"n",0,"y",23,1,"main",1
47748451,205733,205738,3230362,15,15,"JavaScript","y","y","y","y","y",4,0,"MIT",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.4238933924301627,"y",1,"n",10,0,"master",1
28733758,205738,205741,3582,59,59,"TypeScript","y","n","y","n","n",6,0,"MIT",8,1,2083,"y","n","n","n","n","n","n","n","n","n","n","y",2,0.9685691741188848,"n",0,"y",14,0,"main",1
34764714,205741,205745,6063,125,125,"Mustache","y","n","y","n","n",69,8,"Apache-2.0",0,5,1660,"n","n","n","n","n","y","n","n","n","n","n","y",6,0.521985081209611,"n",0,"n",11,0,"master",1
11861052,205745,205748,2268,31,31,"Java","y","y","y","y","n",7,2,"MIT",2,2,1319,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9988319081070204,"n",0,"y",9,0,"other",1
104431774,205747,205750,111352,196,196,"R","y","y","y","y","y",54,37,"GPL-3.0",3,0,4535,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.7344399268735301,"y",1,"y",9,0,"master",1
27008591,205747,205750,33553,13,13,"JavaScript","y","y","y","y","y",9,16,"GPL-3.0",8,1,139,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.8326370584650626,"y",1,"n",9,0,"master",1
238482619,205684,205750,161391,1002,1002,"HTML","y","y","y","y","y",33150,2024,"Non-standard",4,0,387,"n","y","n","n","n","n","n","n","n","n","y","n",5,0.43747201183777573,"y",2,"n",11,0,"other",1
314363054,205742,205751,128636,19491,19491,"Java","n","y","y","n","n",10324,902,"Apache-2.0",2,0,4497,"y","y","n","n","n","n","n","n","n","n","n","y",9,0.734199469227236,"n",0,"n",13,3,"other",1
135191133,205750,205752,2429,10618,10618,"Ruby","y","n","y","y","n",736,98,"MIT",5,1,489,"n","n","n","n","n","n","y","n","y","n","n","n",9,0.6161621977825121,"n",0,"n",9,0,"main",1
310405045,205736,205752,3804301,12388,12388,?,"n","n","y","n","n",4106,172,"Apache-2.0",5,0,1978,"y","y","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",12,0,"master",1
319797425,205749,205753,105692,1355,1355,"Common Lisp","n","y","y","n","n",238,15,"Non-standard",2,4,698,"n","n","n","n","n","n","n","n","n","n","n","n",9,0.9159128008025195,"n",0,"y",0,0,"master",1
159870558,205751,205754,80376,115,115,"JavaScript","y","y","y","y","y",221,26,"MIT",0,0,2916,"n","y","y","n","n","y","y","n","n","y","n","y",4,0.8159939631301918,"y",0,"n",46,1,"master",1
226650907,205752,205751,752,554,554,"JavaScript","y","n","y","y","n",83,5,"MIT",6,1,1574,"n","n","n","n","n","n","n","n","y","n","n","n",1,1,"n",0,"y",7,0,"master",1
27009889,205754,205721,2000,125,125,"Ruby","y","y","y","n","n",3,18,"MIT",2,1,7279,"y","y","n","n","n","n","n","n","y","y","n","n",5,0.8955947136563877,"y",2,"y",18,0,"main",1
99189540,205755,205697,31325,14,14,"JavaScript","y","y","y","n","y",12,9,"None",0,0,997,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.6903636768017033,"y",1,"n",8,0,"master",1
247535369,205756,205759,25318,14524,14524,"JavaScript","y","y","y","n","n",1031,1,"Non-standard",12,1,3627,"n","y","n","y","n","n","n","n","y","n","y","y",4,0.9856031532694054,"n",0,"y",20,2,"main",1
122369116,205757,205760,1568,23,23,"JavaScript","y","y","y","y","n",6,11,"MIT",7,0,534,"n","y","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",10,0,"master",1
348508127,205757,205761,38334,3729,3729,"C#","y","n","y","n","y",1155,3,"Non-standard",11,3,1910,"n","n","n","y","y","n","n","n","y","n","n","y",3,0.9996881040566379,"y",1,"n",21,8,"other",1
123589213,205759,205762,2097,35,35,"JavaScript","y","y","y","n","n",331,14,"None",3,0,682,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",8,0,"master",1
193815649,205762,205763,20149,175,175,"Python","y","n","y","n","n",48,5,"Apache-2.0",0,0,666,"y","n","n","n","n","n","n","n","n","n","n","n",4,0.9982114855403752,"n",0,"y",13,188,"master",1
126162474,205761,205743,16181,283,283,"C#","y","y","y","y","y",53,407,"MIT",3,0,2774,"n","n","n","n","n","n","y","n","n","n","n","n",1,1,"y",1,"y",68,35,"master",1
106297744,205765,205769,12804,114,114,"Ruby","y","y","y","y","n",50,141,"Non-standard",3,7,4546,"y","n","n","n","n","n","n","n","n","n","n","n",8,0.4967187710850877,"n",0,"n",23,2,"main",1
234569480,205767,205755,222,333,333,"JavaScript","y","n","y","n","n",71,6,"MIT",8,2,2501,"n","y","y","n","y","n","n","n","n","n","n","y",1,1,"n",0,"n",6,0,"master",1
135302559,205768,205771,4255,12,12,"JavaScript","y","y","y","y","y",3,0,"MPL-2.0",16,0,1340,"y","n","n","n","n","n","n","n","y","n","n","n",4,0.6672017692943243,"y",1,"y",8,0,"master",1
110266086,205768,205771,14280,20,20,"Shell","y","n","y","n","n",0,0,"MIT",20,0,1561,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.7308388801879405,"n",0,"n",8,0,"master",1
212918926,205770,205772,274817,180,180,"Pascal","y","n","y","y","n",56,585,"None",16,2,1635,"n","n","n","n","n","n","n","n","n","n","n","n",39,0.829642204993255,"n",0,"y",67,118,"master",1
289216870,205771,205776,17886,3734,3734,"Ruby","y","y","y","y","n",653,820,"Non-standard",8,2,7270,"y","y","n","y","n","n","n","n","n","n","n","n",5,0.9508509704372827,"n",0,"y",41,28,"master",1
158103905,205776,205779,738495,15,15,?,"y","y","y","y","n",3,1,"None",0,0,989,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",7,0,"master",1
60872012,205777,205580,60177,18,18,"Go","y","y","y","y","y",1,123,"MIT",15,8,2565,"y","y","n","n","y","y","y","n","y","n","n","y",24,0.4255276646284962,"y",3,"y",23,5,"main",1
82246166,205777,205781,132809,52,52,"JavaScript","y","y","y","y","y",7,1,"GPL-3.0",0,1,2868,"y","n","n","n","n","n","n","n","n","n","n","y",3,0.980776586769974,"y",1,"n",12,1,"master",1
33945416,205779,205783,1001,189,189,?,"y","y","y","y","n",997,1,"CC0-1.0",0,2,1572,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"master",1
21749263,205781,205784,8432,11,11,"JavaScript","y","y","y","y","n",1,0,"AGPL-3.0",0,0,533,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",2,"n",9,0,"main",1
3698086,205782,205785,125,11,11,?,"y","n","y","n","n",8,0,"MIT",1,1,460,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"main",1
48156305,205784,205786,5457,120,120,"JavaScript","y","y","y","y","n",18,3,"MIT",3,1,1603,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,"master",1
31606389,205785,205661,7358,248,248,"PHP","y","y","y","n","n",44,2,"MIT",11,0,882,"y","n","n","y","n","n","y","n","n","n","n","n",4,0.6371605928412152,"n",0,"y",12,0,"main",1
18019909,205791,205794,967,121,121,"Python","y","y","y","y","n",13,8,"MIT",10,12,6400,"n","n","n","n","n","n","n","n","y","n","n","n",2,0.8930079961745876,"n",0,"y",9,0,"main",1
8277973,205791,205795,678,215,215,"C#","y","y","y","y","n",5,1,"Apache-2.0",0,1,1555,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.984752935696689,"n",0,"y",9,0,"main",1
205673057,205791,205795,430353,19,19,?,"n","y","y","n","n",14,0,"None",2,0,794,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",7,0,"master",1
83809878,205794,205789,2907,36,36,"Go","n","n","y","n","n",11,0,"Non-standard",0,3,779,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.48596369407796847,"n",0,"y",10,0,"master",1
31154396,205794,205798,864169,42,42,?,"y","y","y","y","n",16,0,"CC-BY-4.0",0,1,2627,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"master",1
33263483,205795,205798,160,28,28,?,"y","y","y","y","n",16,0,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"master",1
45424323,205796,205800,232519,45,45,"JavaScript","y","y","y","n","y",12,0,"MIT",0,0,165,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.4078796795814942,"y",1,"n",9,0,"master",1
47683579,205799,205762,3864,16,16,"Erlang","y","y","y","y","n",8,6,"Apache-2.0",0,4,871,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9959740498757707,"n",0,"n",9,1,"master",1
56822828,205800,205803,468350,56,56,"HTML","y","y","y","y","n",26,33,"GPL-2.0",0,0,1567,"y","y","n","n","n","n","n","n","n","n","n","y",1,1,"n",0,"y",15,1,"other",1
61988607,205801,205621,51225,122,122,"Python","y","n","y","n","n",16,10,"Non-standard",5,2,3218,"n","n","n","n","n","n","y","n","n","n","n","n",3,0.969383383871049,"n",0,"n",10,5,"main",1
44126935,205801,205805,2534,27,27,"Shell","y","n","y","n","n",7,0,"None",0,3,720,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.528504359490275,"n",0,"n",9,0,"master",1
35418569,205802,205805,521,27,27,"C++","y","y","y","y","n",3,0,"GPL-3.0",4,0,1177,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9342014238123041,"n",0,"y",9,0,"main",1
106867339,205804,205807,64336,70,70,?,"y","y","y","y","n",19,2,"None",9,0,74,"n","n","n","y","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,"master",1
163467569,205804,205807,605645,21,21,"HTML","y","y","y","y","n",16,15,"None",0,0,1411,"n","n","n","n","n","n","n","n","n","n","n","n",13,0.4674164877556916,"n",0,"n",25,10,"other",1
104152531,205803,205807,155995,223,223,"TypeScript","y","y","y","n","n",382,162,"Apache-2.0",2,0,5895,"n","y","n","n","y","n","n","n","n","n","n","n",10,0.8820033056402301,"n",0,"n",101,18,"master",1
118658665,205805,205809,39854,88,88,"C++","y","y","y","n","n",118,14,"Non-standard",0,0,4207,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.9697839869168258,"n",0,"n",11,0,"master",1
144065608,205808,205811,21824,63,63,"JavaScript","y","n","y","n","n",42,0,"None",0,4,893,"n","y","n","n","n","y","n","n","n","n","n","y",4,0.8208028825474138,"n",0,"y",10,0,"other",50
364983882,205809,205600,330923,70,70,"JavaScript","y","y","y","y","y",29,3,"Non-standard",0,1,4702,"y","y","n","n","n","n","n","n","n","y","n","n",10,0.5004188921377185,"y",1,"y",8,0,"master",1
110480366,205812,205814,41718,103,103,"Perl","y","y","y","y","y",12,1,"None",0,0,1071,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.3489665302696464,"y",1,"n",8,0,"master",1
43106886,205812,205816,441406,39,39,"HTML","y","y","y","y","y",19,4,"None",0,0,8526,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9905310661616569,"y",1,"n",9,0,"master",1
40930416,205815,205818,197355,33,33,"R","y","y","y","y","n",16,13,"GPL-2.0",0,10,1041,"n","n","n","n","n","n","n","n","n","n","n","n",19,0.37204594194564033,"n",0,"n",9,0,"master",1
100293587,205816,205820,41007,191,191,?,"y","n","y","y","n",28,0,"CC-BY-SA-4.0",0,0,304,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,"master",1
6137358,205818,205821,35796,15,15,"Python","y","y","y","n","n",4,14,"AGPL-3.0",5,2,2236,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9433203576164606,"y",1,"n",12,0,"master",1
91164779,205817,205821,88648,207,207,"JavaScript","y","n","y","n","n",47,8,"MIT",0,0,772,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.7331705245275005,"n",0,"n",9,0,"master",1
66307989,205818,205821,10855,26,26,"TypeScript","n","n","y","n","n",9,38,"MIT",0,2,65,"y","n","n","n","y","n","n","n","n","n","n","n",6,0.8831248939590445,"n",0,"n",26,0,"main",1
9671723,205821,205822,186222,11,11,?,"y","y","y","y","n",8,0,"None",4,0,203,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"main",1
36296517,205809,205822,12699,10938,10938,?,"y","y","y","y","n",2667,105,"None",10,0,5419,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"master",1
1357671,205827,205830,21563,14,14,"JavaScript","y","y","y","y","n",1,0,"None",3,0,2356,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9488250652741514,"y",1,"n",9,0,"main",1
234228998,205830,205676,3316,692,692,"Rust","y","n","y","n","n",248,45,"MIT",1,2,3023,"y","y","n","n","n","y","n","n","n","y","n","n",2,0.9725933860793194,"n",0,"n",43,0,"main",1
103089942,205835,205836,84415,4926,4926,"JavaScript","y","n","y","n","y",199,32,"None",8,1,2805,"n","n","n","y","n","n","y","n","y","n","y","y",4,0.9824788398296405,"y",1,"y",11,0,"master",1
12632211,205840,205843,6073,31,31,"Go","y","y","y","y","n",3,5,"Apache-2.0",5,1,1561,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.34671785028790786,"n",0,"y",9,0,"master",1
58472538,205840,205843,103938,128,128,"Java","n","n","y","n","n",81,9,"Apache-2.0",5,2,2309,"y","n","n","n","n","n","n","n","n","n","n","y",9,0.9928472266546211,"n",0,"n",6,0,"master",1
40945330,205842,205844,57776,12,12,"QML","y","y","y","y","n",9,115,"Apache-2.0",0,2,593,"n","n","n","n","y","n","n","n","n","n","n","n",7,0.5209992930663443,"n",0,"y",32,0,"master",1
206667084,205842,205846,183201,1623,1623,"Go","y","n","n","n","n",206,272,"Apache-2.0",0,0,966,"n","y","n","n","n","n","n","n","n","n","n","n",21,0.3099684120976156,"n",0,"n",55,10,"master",1
155567768,205848,205850,16342,84,84,"JavaScript","y","y","y","y","n",11,1,"Non-standard",10,0,1979,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.7246635848103161,"n",0,"y",8,0,"master",1
240582449,205848,205781,237915,1315,1315,"PHP","y","y","y","n","n",732,1985,"Non-standard",7,12,2114,"y","y","n","n","y","y","n","n","y","n","y","y",10,0.6399567657580509,"y",1,"y",268,190,"master",1
141473282,205849,205852,62186,73,73,"C#","y","y","y","y","n",17,4,"None",0,0,878,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",9,0,"master",1
108682889,205850,205853,1456,48,48,"Java","y","y","y","y","n",14,2,"MPL-2.0",9,1,1145,"y","y","n","n","n","n","y","n","n","n","n","n",6,0.9970308546241123,"n",0,"n",10,1,"master",1
312422512,205849,205854,170995,1381,1381,"C","y","n","y","y","n",786,108,"GPL-2.0",0,4,2000,"n","n","n","n","n","n","n","n","n","n","n","n",9,0.8552915043922469,"n",0,"n",11,0,"master",1
32915541,205851,205854,9070,11,11,"Go","y","y","y","y","n",9,3,"Apache-2.0",0,2,705,"n","n","n","n","n","n","n","n","y","n","n","n",4,0.9291263756725867,"n",0,"n",15,0,"master",1
284064322,205851,205855,98477,3691,3691,"Java","y","y","y","y","n",989,284,"GPL-3.0",5,2,1137,"n","y","n","n","n","n","n","n","n","n","n","y",5,0.9970154400486805,"n",0,"y",21,53,"other",1
14603961,205853,205855,16812,82,82,"Emacs Lisp","y","y","y","y","n",9,0,"None",9,0,2569,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.6574520408989588,"n",0,"n",9,0,"main",1
13075506,205857,205861,377153,334,334,"Vue","y","y","y","y","n",74,67,"None",0,5,1152,"n","n","n","n","n","n","n","n","n","n","n","y",6,0.47283894661195564,"y",1,"n",16,1,"main",1
217491237,205859,205862,1063,18,18,"Python","y","y","y","y","y",10,1,"Non-standard",6,0,2373,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9272646701607344,"y",1,"n",7,0,"master",1
45045766,205861,205864,27057,19,19,"TypeScript","y","n","y","n","n",40,10,"Non-standard",1,0,1714,"y","y","y","n","n","n","y","n","n","n","n","y",5,0.5009055435534151,"n",0,"y",49,22,"master",1
36404664,205862,205864,84958,28,28,"CSS","y","y","y","y","y",4,0,"None",0,0,458,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9999990338005552,"y",1,"y",9,0,"master",1
26080508,205867,205747,51640,84,84,"Swift","y","n","y","n","y",7,0,"MIT",8,1,5214,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"y",9,0,"other",1
219948200,205867,205870,1448,31,31,"Java","y","y","y","y","y",13,30,"Apache-2.0",3,2,1766,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9993575158292513,"n",0,"n",8,27,"master",1
49187225,205868,205585,655,11,11,"C#","y","y","y","y","n",7,10,"Non-standard",15,0,2602,"y","y","n","n","n","n","n","n","n","y","n","y",4,0.9893683448086386,"n",0,"y",14,0,"master",1
268063384,205869,205846,36747,1516,1516,"Haskell","y","y","y","y","n",98,56,"ISC",10,2,906,"y","y","n","n","n","n","y","n","n","n","n","n",13,0.7520960900099214,"n",0,"y",16,3,"master",51
249562608,205872,205875,82262,45,45,"Ruby","y","y","y","n","n",18,664,"Non-standard",10,3,995,"y","y","n","n","n","n","y","n","n","n","n","n",10,0.6424941983997378,"n",0,"y",18,1,"other",1
21450846,205873,205876,5714,293,293,"Emacs Lisp","y","n","y","y","n",43,10,"GPL-3.0",2,0,17612,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",18,0,"main",1
43619868,205872,205876,11539853,13,13,?,"y","n","y","n","n",2,0,"CC0-1.0",1,0,215,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,"master",1
133883886,205873,205876,41550,342,342,"Vala","y","y","y","y","n",96,228,"GPL-3.0",6,3,468,"y","n","y","n","y","n","n","n","y","n","n","n",4,0.9659390286497597,"n",0,"y",21,5,"master",1
16703202,205882,205886,6226,272,272,"JavaScript","y","n","y","n","n",124,39,"Apache-2.0",5,1,1213,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.8181393269387092,"y",2,"n",12,0,"main",1
177232170,205885,205888,336,222,222,"Java","y","n","y","n","n",54,25,"None",2,2,681,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",7,0,"master",1
222345358,205891,205892,8597,2507,2507,"JavaScript","y","n","y","n","y",386,64,"MIT",0,3,3922,"n","n","n","y","n","n","n","n","n","n","n","n",5,0.9072018663043087,"y",1,"y",19,1,"main",1
8441366,205890,205893,205,16,16,"Kotlin","y","n","y","n","n",1,1,"GPL-3.0",5,1,774,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,"master",1
2183913,205890,205893,60978,47,47,"Java","y","n","y","y","n",22,7,"WTFPL",18,4,1123,"n","n","n","n","n","n","n","n","y","n","n","n",22,0.4101249599487344,"n",0,"y",11,0,"master",1
140493124,205893,205897,65934,224,224,"PowerShell","y","y","y","y","n",376,88,"Non-standard",6,0,656,"y","y","n","n","n","y","n","n","n","n","n","n",1,1,"n",0,"n",39,0,"master",1
30430851,205894,205898,8643,42,42,"HTML","y","n","y","y","y",24,92,"Non-standard",2,0,1302,"n","y","n","n","n","y","n","n","n","n","n","n",2,0.6186496167623156,"y",1,"n",15,0,"main",1
106654884,205895,205899,57378,611,611,"C++","y","y","y","y","n",174,259,"Apache-2.0",8,4,2331,"n","n","n","n","y","n","n","n","n","n","n","n",9,0.9115737718293104,"n",0,"y",46,1,"master",1
47012919,205896,205899,1703,12,12,"JavaScript","y","y","y","y","n",19,40,"Non-standard",9,4,685,"n","y","n","n","n","n","n","n","n","n","n","n",2,0.6051095967030551,"n",0,"n",13,6,"master",1
32869535,205897,205901,80235,20,20,"JavaScript","y","y","y","y","n",23,7,"GPL-3.0",0,1,3710,"y","y","n","n","n","n","n","n","n","n","n","n",8,0.9581751396520178,"n",0,"n",11,0,"other",1
105979267,205901,205769,16745,130,130,"Python","n","y","y","y","n",46,14,"Apache-2.0",6,6,5570,"n","y","n","n","n","n","n","n","n","n","n","n",7,0.9001373331316139,"n",0,"y",52,46,"main",1
